grid_point,index,value,sampled_n
gp_6,N0,18.179,100
gp_6,N1,7.431452574009999,100
gp_6,N2,4.955904300463015,100
gp_6,E10,0.41084423675367043,100
gp_6,E20,0.2746514918957334,100
gp_60,N0,9.763,100
gp_60,N1,6.801511339324867,100
gp_60,N2,5.723488407194227,100
gp_60,E10,0.7013755208694517,100
gp_60,E20,0.5916122685549026,100
gp_61,N0,15.129,100
gp_61,N1,9.15496386252746,100
gp_61,N2,7.212541755097663,100
gp_61,E10,0.6083462412960753,100
gp_61,E20,0.48104031176955686,100
gp_62,N0,12.771,100
gp_62,N1,7.493524543823112,100
gp_62,N2,5.49820887775634,100
gp_62,E10,0.5887460713695277,100
gp_62,E20,0.4332373707477962,100
gp_63,N0,14.507,100
gp_63,N1,8.952646690585455,100
gp_63,N2,6.85307816506239,100
gp_63,E10,0.6198744242485741,100
gp_63,E20,0.47579708119116976,100
gp_64,N0,23.09,100
gp_64,N1,12.862740558250618,100
gp_64,N2,8.923700092292089,100
gp_64,E10,0.5583429471661164,100
gp_64,E20,0.38796766678722255,100
gp_65,N0,8.993,100
gp_65,N1,3.28164613233631,100
gp_65,N2,2.0136803415730786,100
gp_65,E10,0.36714249844969327,100
gp_65,E20,0.22586477632572288,100
gp_66,N0,10.233,100
gp_66,N1,3.4881699677332207,100
gp_66,N2,2.3145038761212677,100
gp_66,E10,0.34501732338677704,100
gp_66,E20,0.230037363929792,100
gp_67,N0,18.853,100
gp_67,N1,10.376445259551014,100
gp_67,N2,7.138717212057267,100
gp_67,E10,0.5522501743046097,100
gp_67,E20,0.3807189574590507,100
gp_68,N0,18.682,100
gp_68,N1,7.726907226495563,100
gp_68,N2,4.292863839531353,100
gp_68,E10,0.4146702735988156,100
gp_68,E20,0.2309942377036438,100
gp_69,N0,13.663,100
gp_69,N1,6.446012182043845,100
gp_69,N2,4.412824383717264,100
gp_69,E10,0.4737139188098675,100
gp_69,E20,0.32495409566937816,100
gp_7,N0,15.802,100
gp_7,N1,7.719608362396948,100
gp_7,N2,5.4689664713595585,100
gp_7,E10,0.49062797754339843,100
gp_7,E20,0.348890796020556,100
gp_70,N0,11.394,100
gp_70,N1,6.2019755676446024,100
gp_70,N2,4.712694422315645,100
gp_70,E10,0.5486515470906232,100
gp_70,E20,0.4177841817417236,100
gp_71,N0,10.919,100
gp_71,N1,6.221687823816256,100
gp_71,N2,5.090970061479082,100
gp_71,E10,0.5750316960901564,100
gp_71,E20,0.47197705033246984,100
gp_72,N0,11.091,100
gp_72,N1,5.525211980338423,100
gp_72,N2,3.5460847020616324,100
gp_72,E10,0.5004998558258013,100
gp_72,E20,0.32294816026460454,100
gp_73,N0,13.589,100
gp_73,N1,8.768971857518697,100
gp_73,N2,6.3822799218864175,100
gp_73,E10,0.646289717735888,100
gp_73,E20,0.4708392372390025,100
gp_74,N0,9.912,100
gp_74,N1,2.877448277688379,100
gp_74,N2,1.7797350127792715,100
gp_74,E10,0.29307018764882065,100
gp_74,E20,0.18245402236282884,100
gp_75,N0,18.541,100
gp_75,N1,10.613013841281957,100
gp_75,N2,7.50113654009892,100
gp_75,E10,0.5740056188517442,100
gp_75,E20,0.4063448193872509,100
gp_76,N0,9.686,100
gp_76,N1,5.34014536393555,100
gp_76,N2,3.784428519667948,100
gp_76,E10,0.5557240130996091,100
gp_76,E20,0.3953626118480529,100
gp_77,N0,3.715,100
gp_77,N1,1.8314401206961446,100
gp_77,N2,1.4483917260363215,100
gp_77,E10,0.5064432542266196,100
gp_77,E20,0.40412014943191965,100
gp_78,N0,8.173,100
gp_78,N1,5.625391858936364,100
gp_78,N2,4.557153981957599,100
gp_78,E10,0.6920852082557554,100
gp_78,E20,0.5629620860991754,100
gp_79,N0,4.904,100
gp_79,N1,1.7384573959097656,100
gp_79,N2,1.3194140668870276,100
gp_79,E10,0.3605403052415408,100
gp_79,E20,0.27619092840601445,100
gp_8,N0,13.415,100
gp_8,N1,7.677567073559426,100
gp_8,N2,5.549616507846368,100
gp_8,E10,0.5749827487047688,100
gp_8,E20,0.41650174031777476,100
gp_80,N0,6.185,100
gp_80,N1,2.477037477698043,100
gp_80,N2,2.095355369149227,100
gp_80,E10,0.4118140746390982,100
gp_80,E20,0.35084354279485924,100
gp_81,N0,8.573,100
gp_81,N1,4.131695381895895,100
gp_81,N2,2.714456604498375,100
gp_81,E10,0.4871915745015134,100
gp_81,E20,0.3217035716297833,100
gp_82,N0,8.388,100
gp_82,N1,4.192553823969495,100
gp_82,N2,2.95023826432317,100
gp_82,E10,0.5037662522636254,100
gp_82,E20,0.355548291162733,100
gp_83,N0,10.888,100
gp_83,N1,5.128636507213715,100
gp_83,N2,3.532289591357651,100
gp_83,E10,0.4728232664923834,100
gp_83,E20,0.3261836760176649,100
gp_84,N0,14.294,100
gp_84,N1,7.357431673790824,100
gp_84,N2,5.585082287635191,100
gp_84,E10,0.5171332013672097,100
gp_84,E20,0.3934096548762909,100
gp_85,N0,15.395,100
gp_85,N1,7.667050123822741,100
gp_85,N2,5.678486858335188,100
gp_85,E10,0.5012144622062987,100
gp_85,E20,0.3723768936516992,100
gp_86,N0,4.92,100
gp_86,N1,2.9863330264779298,100
gp_86,N2,2.5114546811867458,100
gp_86,E10,0.6082317088025777,100
gp_86,E20,0.5118631705599755,100
gp_87,N0,4.328,100
gp_87,N1,2.466234539156948,100
gp_87,N2,2.212208940991869,100
gp_87,E10,0.5772000239701596,100
gp_87,E20,0.5189181401477293,100
gp_88,N0,5.541,100
gp_88,N1,2.505178385702688,100
gp_88,N2,1.791774092245707,100
gp_88,E10,0.45519031236219376,100
gp_88,E20,0.326350259632922,100
gp_89,N0,10.638,100
gp_89,N1,5.2733906805774176,100
gp_89,N2,3.709037499357833,100
gp_89,E10,0.5006742846840294,100
gp_89,E20,0.3535873038032091,100
gp_9,N0,18.278,100
gp_9,N1,8.430391179355915,100
gp_9,N2,5.586780540383252,100
gp_9,E10,0.4630129610937257,100
gp_9,E20,0.30740671671710473,100
gp_90,N0,11.886,100
gp_90,N1,5.604583162594505,100
gp_90,N2,3.8175542104155116,100
gp_90,E10,0.47609993625395103,100
gp_90,E20,0.3256108400013579,100
gp_91,N0,24.044,100
gp_91,N1,14.480158363192034,100
gp_91,N2,10.349546489781673,100
gp_91,E10,0.6034205896784347,100
gp_91,E20,0.431816020452812,100
gp_92,N0,6.903,100
gp_92,N1,3.5911302864700927,100
gp_92,N2,2.9389420912225552,100
gp_92,E10,0.5297187965882951,100
gp_92,E20,0.43535723303072094,100
gp_93,N0,10.088,100
gp_93,N1,4.96326539275285,100
gp_93,N2,3.48605306259283,100
gp_93,E10,0.4954712938797059,100
gp_93,E20,0.3491531337557252,100
gp_94,N0,5.013,100
gp_94,N1,3.3023003329778082,100
gp_94,N2,2.6381534136468496,100
gp_94,E10,0.6680344820225704,100
gp_94,E20,0.5351857647681306,100
gp_95,N0,16.699,100
gp_95,N1,7.9904950173628855,100
gp_95,N2,5.437176748528068,100
gp_95,E10,0.48068236006823917,100
gp_95,E20,0.3280506041756004,100
gp_96,N0,27.916,100
gp_96,N1,14.645266519500945,100
gp_96,N2,9.031572345811465,100
gp_96,E10,0.5248720262458203,100
gp_96,E20,0.3240549327982901,100
gp_97,N0,21.073,100
gp_97,N1,12.190463771077138,100
gp_97,N2,8.709358820907967,100
gp_97,E10,0.579923561175934,100
gp_97,E20,0.4151088124952947,100
gp_98,N0,3.79,100
gp_98,N1,2.970597672616992,100
gp_98,N2,2.8060313284043223,100
gp_98,E10,0.8054402515374297,100
gp_98,E20,0.763148407778074,100
gp_99,N0,5.021,100
gp_99,N1,3.226422712714936,100
gp_99,N2,2.969068660296381,100
gp_99,E10,0.666066191063545,100
gp_99,E20,0.6165981196618494,100
gp_1,N0,22.114,120
gp_1,N1,16.05867399130366,120
gp_1,N2,12.97763707283369,120
gp_1,E10,0.7274869040688586,120
gp_1,E20,0.5886876398043468,120
gp_10,N0,26.158,120
gp_10,N1,14.994162286103277,120
gp_10,N2,10.106826219854687,120
gp_10,E10,0.5739765007696037,120
gp_10,E20,0.38737335495059666,120
gp_100,N0,17.315,120
gp_100,N1,10.784629267970653,120
gp_100,N2,8.540904077663614,120
gp_100,E10,0.6247552763073884,120
gp_100,E20,0.4954088605703306,120
gp_101,N0,14.136,120
gp_101,N1,10.219268957814027,120
gp_101,N2,8.611605927153434,120
gp_101,E10,0.7254888119990359,120
gp_101,E20,0.6123424256271983,120
gp_102,N0,22.7,120
gp_102,N1,15.690616689449541,120
gp_102,N2,12.48765736171014,120
gp_102,E10,0.6924264185608698,120
gp_102,E20,0.5515327113279955,120
gp_103,N0,16.387,120
gp_103,N1,8.78300386498691,120
gp_103,N2,6.681627059860693,120
gp_103,E10,0.5389021259351529,120
gp_103,E20,0.4110919501623327,120
gp_104,N0,12.926,120
gp_104,N1,5.728193636135366,120
gp_104,N2,3.978791491091497,120
gp_104,E10,0.4447297599422802,120
gp_104,E20,0.3094010248981104,120
gp_105,N0,16.621,120
gp_105,N1,10.660760490783572,120
gp_105,N2,8.39961391844406,120
gp_105,E10,0.6446510385620589,120
gp_105,E20,0.5094168768698141,120
gp_106,N0,15.561,120
gp_106,N1,6.9639302227117,120
gp_106,N2,4.52328207247978,120
gp_106,E10,0.44964490646018296,120
gp_106,E20,0.29289097727464153,120
gp_107,N0,5.612,120
gp_107,N1,2.9678324017870144,120
gp_107,N2,2.2981885805887052,120
gp_107,E10,0.5327230801106907,120
gp_107,E20,0.4133364973848681,120
gp_108,N0,4.998,120
gp_108,N1,2.9948544902352188,120
gp_108,N2,2.475919541457697,120
gp_108,E10,0.5992335715346074,120
gp_108,E20,0.4954150738800019,120
gp_109,N0,5.234,120
gp_109,N1,2.6620748031658903,120
gp_109,N2,2.1668718452626505,120
gp_109,E10,0.5149227426501447,120
gp_109,E20,0.4200739202072013,120
gp_11,N0,19.898,120
gp_11,N1,11.129797486983827,120
gp_11,N2,8.372474702939854,120
gp_11,E10,0.5611589796547471,120
gp_11,E20,0.4228410241745055,120
gp_110,N0,13.91,120
gp_110,N1,5.765139094966568,120
gp_110,N2,3.3946647384795536,120
gp_110,E10,0.41622057417337616,120
gp_110,E20,0.24564932438005055,120
gp_111,N0,16.283,120
gp_111,N1,9.322238242617692,120
gp_111,N2,6.659192577748737,120
gp_111,E10,0.5743187208918352,120
gp_111,E20,0.4109936994776416,120
gp_112,N0,12.883,120
gp_112,N1,7.8470998389060425,120
gp_112,N2,5.837563141999017,120
gp_112,E10,0.6113998087668686,120
gp_112,E20,0.45549187812309083,120
gp_113,N0,13.58,120
gp_113,N1,8.37606243408539,120
gp_113,N2,6.433547570813767,120
gp_113,E10,0.6202154948531976,120
gp_113,E20,0.47749865122087093,120
gp_114,N0,11.835,120
gp_114,N1,5.087284028001967,120
gp_114,N2,3.1139118502143814,120
gp_114,E10,0.43177637565785304,120
gp_114,E20,0.2648228922161838,120
gp_115,N0,20.036,120
gp_115,N1,9.425245225239044,120
gp_115,N2,5.630105334473832,120
gp_115,E10,0.4719977689910667,120
gp_115,E20,0.2824467863818637,120
gp_116,N0,18.078,120
gp_116,N1,7.890043909032804,120
gp_116,N2,4.62573195356526,120
gp_116,E10,0.4381403752640272,120
gp_116,E20,0.25743433362110046,120
gp_117,N0,15.698,120
gp_117,N1,8.801396775362191,120
gp_117,N2,6.9045561981627195,120
gp_117,E10,0.5632213400497723,120
gp_117,E20,0.4427273702696974,120
gp_118,N0,8.105,120
gp_118,N1,5.406072733977591,120
gp_118,N2,4.629846844776293,120
gp_118,E10,0.6744047857292311,120
gp_118,E20,0.5801679510198674,120
gp_119,N0,7.356,120
gp_119,N1,4.197351424124913,120
gp_119,N2,3.509042092842058,120
gp_119,E10,0.5796370022978291,120
gp_119,E20,0.4865984982638693,120
gp_12,N0,17.679,120
gp_12,N1,9.00329957049206,120
gp_12,N2,6.215128135656498,120
gp_12,E10,0.5115852816049752,120
gp_12,E20,0.35425216578963065,120
gp_120,N0,3.822,120
gp_120,N1,2.7436656788043416,120
gp_120,N2,2.457064864493158,120
gp_120,E10,0.7241898125442592,120
gp_120,E20,0.6495414006383655,120
gp_121,N0,11.364,120
gp_121,N1,5.627789141229041,120
gp_121,N2,3.423639379534947,120
gp_121,E10,0.4960660732220174,120
gp_121,E20,0.3021632860389087,120
gp_122,N0,3.141,120
gp_122,N1,1.7767210519856833,120
gp_122,N2,1.5267582923045249,120
gp_122,E10,0.5915504669986525,120
gp_122,E20,0.5112891152613436,120
gp_123,N0,3,120
gp_123,N1,2.8149707645631694,120
gp_123,N2,2.6895277983077883,120
gp_123,E10,0.9383235881877232,120
gp_123,E20,0.8965092661025961,120
gp_124,N0,3.46,120
gp_124,N1,2.084074339990516,120
gp_124,N2,1.6925231363833426,120
gp_124,E10,0.6130415317400527,120
gp_124,E20,0.4988746430130464,120
gp_125,N0,13.162,120
gp_125,N1,6.803768662975488,120
gp_125,N2,4.8931915969039075,120
gp_125,E10,0.5186697134894753,120
gp_125,E20,0.37357678313663373,120
gp_126,N0,14.142,120
gp_126,N1,9.061490559122044,120
gp_126,N2,7.49496893304655,120
gp_126,E10,0.6438253145470352,120
gp_126,E20,0.5335305839430995,120
gp_127,N0,6.985,120
gp_127,N1,3.533038947750492,120
gp_127,N2,2.816932257742449,120
gp_127,E10,0.5100429676928762,120
gp_127,E20,0.4076568093647853,120
gp_128,N0,19.505,120
gp_128,N1,11.49869163672812,120
gp_128,N2,8.407228211382733,120
gp_128,E10,0.591484788826611,120
gp_128,E20,0.43326231426590683,120
gp_129,N0,16.225,120
gp_129,N1,7.156234799557248,120
gp_129,N2,4.9062708296016,120
gp_129,E10,0.44326485035561286,120
gp_129,E20,0.30478592829365797,120
gp_13,N0,17.61,120
gp_13,N1,9.048257033009174,120
gp_13,N2,6.462125503010176,120
gp_13,E10,0.5146848591282567,120
gp_13,E20,0.3678387284084529,120
gp_130,N0,17.258,120
gp_130,N1,8.640312295645264,120
gp_130,N2,5.71329091714924,120
gp_130,E10,0.5025537498140471,120
gp_130,E20,0.3332642071594765,120
gp_131,N0,22.369,120
gp_131,N1,11.167283054859674,120
gp_131,N2,7.603930893437985,120
gp_131,E10,0.5003528567307991,120
gp_131,E20,0.34116611836065813,120
gp_132,N0,9.289,120
gp_132,N1,4.6108235932159145,120
gp_132,N2,3.238477065318697,120
gp_132,E10,0.5036601903981921,120
gp_132,E20,0.3558391384662033,120
gp_133,N0,13.405,120
gp_133,N1,8.846380353444795,120
gp_133,N2,7.126511434662755,120
gp_133,E10,0.6621193774774179,120
gp_133,E20,0.5342117350327575,120
gp_134,N0,8.438,120
gp_134,N1,4.706239513019236,120
gp_134,N2,3.631672238421941,120
gp_134,E10,0.5617975621714587,120
gp_134,E20,0.43454415950324377,120
gp_135,N0,3.992,120
gp_135,N1,3.2263203754456495,120
gp_135,N2,2.863915209767404,120
gp_135,E10,0.8083618355576508,120
gp_135,E20,0.7176439971760487,120
gp_136,N0,3.466,120
gp_136,N1,2.4044481800946693,120
gp_136,N2,2.2181225053526235,120
gp_136,E10,0.7058495863206838,120
gp_136,E20,0.6525910436539636,120
gp_137,N0,4.371,120
gp_137,N1,3.182295997480407,120
gp_137,N2,3.0366917637965147,120
gp_137,E10,0.7515393320757817,120
gp_137,E20,0.7203664917986612,120
gp_138,N0,3.956,120
gp_138,N1,2.7108516641573805,120
gp_138,N2,2.2850243318424748,120
gp_138,E10,0.6866973657440321,120
gp_138,E20,0.5791087503674922,120
gp_139,N0,3.179,120
gp_139,N1,1.470250330599962,120
gp_139,N2,1.241768642223807,120
gp_139,E10,0.48166505118462555,120
gp_139,E20,0.409247640764075,120
gp_14,N0,11.936,120
gp_14,N1,4.052006885434279,120
gp_14,N2,2.446209889962081,120
gp_14,E10,0.3420448341852757,120
gp_14,E20,0.2072311988339489,120
gp_140,N0,6.513,120
gp_140,N1,3.4430297596046957,120
gp_140,N2,2.8852679270305304,120
gp_140,E10,0.5321760687580799,120
gp_140,E20,0.44647933005320123,120
gp_141,N0,8.017,120
gp_141,N1,3.2369504865673733,120
gp_141,N2,2.0657770675986504,120
gp_141,E10,0.4060139517418582,120
gp_141,E20,0.2596713928965494,120
gp_142,N0,5.798,120
gp_142,N1,2.3220043772649315,120
gp_142,N2,1.6838500132986445,120
gp_142,E10,0.4099152852537229,120
gp_142,E20,0.29882361076367703,120
gp_143,N0,20.125,120
gp_143,N1,11.400046402877056,120
gp_143,N2,8.686799219991803,120
gp_143,E10,0.568504073932962,120
gp_143,E20,0.4340157350064565,120
gp_144,N0,26.488,120
gp_144,N1,17.270515387381927,120
gp_144,N2,13.63430449299984,120
gp_144,E10,0.6530266696924704,120
gp_144,E20,0.5159002937905104,120
gp_145,N0,16.237,120
gp_145,N1,7.26379962804445,120
gp_145,N2,5.026255805199218,120
gp_145,E10,0.44882997798209134,120
gp_145,E20,0.31124713261266,120
gp_146,N0,19.233,120
gp_146,N1,8.006383169470583,120
gp_146,N2,5.200218841237043,120
gp_146,E10,0.417996110105005,120
gp_146,E20,0.27207906922960323,120
gp_147,N0,2.46,120
gp_147,N1,1.5622432461913238,120
gp_147,N2,1.356162977173456,120
gp_147,E10,0.6579346492673129,120
gp_147,E20,0.5730408858457293,120
gp_148,N0,3.403,120
gp_148,N1,1.9340449827948292,120
gp_148,N2,1.6081567337990175,120
gp_148,E10,0.5793638003163591,120
gp_148,E20,0.48340537208706386,120
gp_149,N0,6.168,120
gp_149,N1,2.5315566848995474,120
gp_149,N2,1.9686545088980694,120
gp_149,E10,0.4217889127277912,120
gp_149,E20,0.3301705774034594,120
gp_15,N0,14.161,120
gp_15,N1,7.776196368280066,120
gp_15,N2,5.310168990433374,120
gp_15,E10,0.5507069809294161,120
gp_15,E20,0.37661826785306396,120
gp_150,N0,4.714,120
gp_150,N1,2.254581175848499,120
gp_150,N2,2.021341717249209,120
gp_150,E10,0.4999495671278096,120
gp_150,E20,0.4514419106658667,120
gp_151,N0,8.285,120
gp_151,N1,3.7078322292312436,120
gp_151,N2,2.825421860274359,120
gp_151,E10,0.45249704878772057,120
gp_151,E20,0.3460509480492528,120
gp_152,N0,12.267,120
gp_152,N1,6.705327126134719,120
gp_152,N2,4.24393654212614,120
gp_152,E10,0.5485065819181889,120
gp_152,E20,0.34813465770478497,120
gp_153,N0,8.21,120
gp_153,N1,5.861840584091793,120
gp_153,N2,4.966875212758431,120
gp_153,E10,0.7166079242862224,120
gp_153,E20,0.6079954243303479,120
gp_154,N0,8.542,120
gp_154,N1,3.6401452248232724,120
gp_154,N2,2.52356257178499,120
gp_154,E10,0.43361473465982214,120
gp_154,E20,0.3026590820424053,120
gp_155,N0,18.437,120
gp_155,N1,8.377796634345406,120
gp_155,N2,5.3330573465664894,120
gp_155,E10,0.45565096957202744,120
gp_155,E20,0.2908124039759268,120
gp_156,N0,20.343,120
gp_156,N1,12.254043940427481,120
gp_156,N2,8.949574378950283,120
gp_156,E10,0.6039660214748771,120
gp_156,E20,0.44181973056731993,120
gp_157,N0,16.709,120
gp_157,N1,8.536022045954402,120
gp_157,N2,5.274667584581533,120
gp_157,E10,0.5125868525411441,120
gp_157,E20,0.3176225404721141,120
gp_158,N0,20.193,120
gp_158,N1,14.171107030066866,120
gp_158,N2,11.145461704769279,120
gp_158,E10,0.7030207492485594,120
gp_158,E20,0.55339071279651,120
gp_159,N0,19.398,120
gp_159,N1,9.502725444122497,120
gp_159,N2,6.14348352174272,120
gp_159,E10,0.4909377152907317,120
gp_159,E20,0.3179389932377907,120
gp_16,N0,16.742,120
gp_16,N1,7.2032275713239,120
gp_16,N2,4.50132097375648,120
gp_16,E10,0.431556808607115,120
gp_16,E20,0.2705865683553931,120
gp_160,N0,13.578,120
gp_160,N1,6.430005033272001,120
gp_160,N2,3.8174238587747458,120
gp_160,E10,0.474603185969233,120
gp_160,E20,0.2822511786781811,120
gp_161,N0,19.821,120
gp_161,N1,7.920970313371175,120
gp_161,N2,4.832612210689879,120
gp_161,E10,0.4011325828837801,120
gp_161,E20,0.24534540575657868,120
gp_162,N0,19.392,120
gp_162,N1,13.212150941199434,120
gp_162,N2,10.777861372691751,120
gp_162,E10,0.6826763604559819,120
gp_162,E20,0.5576512559589232,120
gp_163,N0,10.615,120
gp_163,N1,4.341302025229738,120
gp_163,N2,3.1353652463889037,120
gp_163,E10,0.4138077613145093,120
gp_163,E20,0.30091931970836777,120
gp_164,N0,7.273,120
gp_164,N1,2.877338497852022,120
gp_164,N2,1.8909421685502301,120
gp_164,E10,0.397011145739566,120
gp_164,E20,0.26137183368493583,120
gp_165,N0,7.806,120
gp_165,N1,5.189402165943287,120
gp_165,N2,4.5155102563541885,120
gp_165,E10,0.674223481592499,120
gp_165,E20,0.5887842605271729,120
gp_166,N0,2.927,120
gp_166,N1,1.963705992790101,120
gp_166,N2,1.6704045804306578,120
gp_166,E10,0.675218654856049,120
gp_166,E20,0.5755032911715542,120
gp_167,N0,13.033,120
gp_167,N1,5.446893073263578,120
gp_167,N2,3.974524647887814,120
gp_167,E10,0.42187125021757516,120
gp_167,E20,0.3092772692774123,120
gp_168,N0,17.918,120
gp_168,N1,9.468914714110559,120
gp_168,N2,6.196219411576072,120
gp_168,E10,0.5298168617868471,120
gp_168,E20,0.34722022523866547,120
gp_169,N0,18.572,120
gp_169,N1,10.59167233948539,120
gp_169,N2,6.8956785726888095,120
gp_169,E10,0.5718307761818735,120
gp_169,E20,0.37287816510739047,120
gp_17,N0,17.899,120
gp_17,N1,7.879978209377429,120
gp_17,N2,5.285119333647511,120
gp_17,E10,0.44330646767827286,120
gp_17,E20,0.29883304783100345,120
gp_170,N0,21.806,120
gp_170,N1,10.033378689909725,120
gp_170,N2,5.969416205606871,120
gp_170,E10,0.4615020641810692,120
gp_170,E20,0.27525563476124854,120
gp_171,N0,31.813,120
gp_171,N1,17.084311569666674,120
gp_171,N2,12.276715328806343,120
gp_171,E10,0.5379841041792977,120
gp_171,E20,0.3870450319343874,120
gp_172,N0,15.222,120
gp_172,N1,9.75354791936694,120
gp_172,N2,7.533762622985984,120
gp_172,E10,0.6424922377471167,120
gp_172,E20,0.49734578941000035,120
gp_173,N0,14.984,120
gp_173,N1,8.183654451351028,120
gp_173,N2,5.671551038591942,120
gp_173,E10,0.5478152368066234,120
gp_173,E20,0.38055896198959,120
gp_174,N0,10.045,120
gp_174,N1,6.918520534496601,120
gp_174,N2,5.579250457095938,120
gp_174,E10,0.6935198643019669,120
gp_174,E20,0.5611024673545715,120
gp_175,N0,10.674,120
gp_175,N1,5.625842328433183,120
gp_175,N2,4.376063113824145,120
gp_175,E10,0.5319014140059912,120
gp_175,E20,0.4145663853932794,120
gp_176,N0,7.937,120
gp_176,N1,3.0737051261176798,120
gp_176,N2,2.0130234133531424,120
gp_176,E10,0.3908672910767901,120
gp_176,E20,0.25682713124083484,120
gp_177,N0,9.29,120
gp_177,N1,3.7353500385224416,120
gp_177,N2,2.724379588376039,120
gp_177,E10,0.4075380526272391,120
gp_177,E20,0.2989329915743419,120
gp_178,N0,4.368,120
gp_178,N1,2.536459540754224,120
gp_178,N2,2.0578041713827635,120
gp_178,E10,0.5989299437912381,120
gp_178,E20,0.48846920773869185,120
gp_179,N0,15.546,120
gp_179,N1,8.615182752838825,120
gp_179,N2,6.5001934061678925,120
gp_179,E10,0.5566780992725044,120
gp_179,E20,0.4209672035814866,120
gp_18,N0,12.539,120
gp_18,N1,5.671550709324504,120
gp_18,N2,4.202032004235673,120
gp_18,E10,0.45659819388780765,120
gp_18,E20,0.33958684995476246,120
gp_180,N0,11.627,120
gp_180,N1,7.430384703721927,120
gp_180,N2,5.547644264471763,120
gp_180,E10,0.6416827807492,120
gp_180,E20,0.4802525817325368,120
gp_181,N0,20.424,120
gp_181,N1,11.770779664810702,120
gp_181,N2,9.071390523079076,120
gp_181,E10,0.5786720467364431,120
gp_181,E20,0.4466914675416745,120
gp_182,N0,22.744,120
gp_182,N1,9.852853467177734,120
gp_182,N2,6.131517276331398,120
gp_182,E10,0.43475312594859367,120
gp_182,E20,0.2713124893589888,120
gp_183,N0,23.996,120
gp_183,N1,10.577186318101843,120
gp_183,N2,6.45085277737016,120
gp_183,E10,0.4416222238484474,120
gp_183,E20,0.26967619147750094,120
gp_184,N0,12.63,120
gp_184,N1,5.275494103645973,120
gp_184,N2,3.363798767044703,120
gp_184,E10,0.4200284926067073,120
gp_184,E20,0.26836925913428955,120
gp_185,N0,13.753,120
gp_185,N1,6.818191558204096,120
gp_185,N2,5.04602737601696,120
gp_185,E10,0.49808469490779383,120
gp_185,E20,0.3692516341913059,120
gp_186,N0,15.675,120
gp_186,N1,8.049899736119151,120
gp_186,N2,5.966092341348879,120
gp_186,E10,0.5170274347276793,120
gp_186,E20,0.3844515052049529,120
gp_187,N0,14.519,120
gp_187,N1,10.699169598632906,120
gp_187,N2,8.655446421208525,120
gp_187,E10,0.7381824888129743,120
gp_187,E20,0.5978640855182399,120
gp_188,N0,15.015,120
gp_188,N1,9.873813247764923,120
gp_188,N2,8.270798640218505,120
gp_188,E10,0.6603163359284863,120
gp_188,E20,0.5538859320922196,120
gp_189,N0,8.513,120
gp_189,N1,5.263547309326958,120
gp_189,N2,4.102121020587885,120
gp_189,E10,0.6220117270105712,120
gp_189,E20,0.48587188832042066,120
gp_19,N0,14.237,120
gp_19,N1,8.626248507004798,120
gp_19,N2,6.703257880509987,120
gp_19,E10,0.6092377243269941,120
gp_19,E20,0.47430521308281415,120
gp_190,N0,7.886,120
gp_190,N1,4.0693388026687645,120
gp_190,N2,3.4850873205355515,120
gp_190,E10,0.5225775041715285,120
gp_190,E20,0.4491356672848485,120
gp_191,N0,8.787,120
gp_191,N1,5.3911022718171955,120
gp_191,N2,4.327526392575743,120
gp_191,E10,0.6165888162751474,120
gp_191,E20,0.49605225546392095,120
gp_192,N0,6.775,120
gp_192,N1,3.9561973078312214,120
gp_192,N2,3.218504652108641,120
gp_192,E10,0.589555724341093,120
gp_192,E20,0.48088271394613463,120
gp_193,N0,5.893,120
gp_193,N1,3.3838604118216145,120
gp_193,N2,2.4616900710742375,120
gp_193,E10,0.5785651562256866,120
gp_193,E20,0.42188521233174386,120
gp_194,N0,6.939,120
gp_194,N1,3.186275514384234,120
gp_194,N2,2.1820790475152756,120
gp_194,E10,0.4619788503463965,120
gp_194,E20,0.31743296237993884,120
gp_195,N0,9.31,120
gp_195,N1,5.244282582566559,120
gp_195,N2,3.803717442057667,120
gp_195,E10,0.5669519780543024,120
gp_195,E20,0.4121820731965054,120
gp_196,N0,19.947,120
gp_196,N1,10.174994668758904,120
gp_196,N2,6.03403632284213,120
gp_196,E10,0.5108847007409705,120
gp_196,E20,0.30359569681863485,120
gp_197,N0,9.506,120
gp_197,N1,2.2267052312781104,120
gp_197,N2,1.4573693391285925,120
gp_197,E10,0.23758431424279058,120
gp_197,E20,0.15817950543637505,120
gp_198,N0,12.041,120
gp_198,N1,5.868617018373968,120
gp_198,N2,4.25587004985621,120
gp_198,E10,0.4900954587245461,120
gp_198,E20,0.3561252510367948,120
gp_199,N0,6.653,120
gp_199,N1,4.148919078562601,120
gp_199,N2,3.506999638820545,120
gp_199,E10,0.6334686376700523,120
gp_199,E20,0.537974650647087,120
gp_2,N0,18.083,120
gp_2,N1,9.100180070888936,120
gp_2,N2,6.0300872553661575,120
gp_2,E10,0.5048941270165203,120
gp_2,E20,0.33538590864832796,120
gp_20,N0,15.228,120
gp_20,N1,7.336713045995938,120
gp_20,N2,4.693872196839615,120
gp_20,E10,0.4830799017899713,120
gp_20,E20,0.30997832169590006,120
gp_200,N0,6.98,120
gp_200,N1,3.4829182113257264,120
gp_200,N2,2.7785785064442,120
gp_200,E10,0.5036878936645794,120
gp_200,E20,0.402710869701281,120
gp_201,N0,9.425,120
